,UserID,Name,Tweet,Mentions,Created At,Retweet,Likes,Location
838,SumitSi10104717,Sumit Singh,@ro_hit05: #MadeInKashmirTiranga being unboxed in #Manipur for #HarGharTiranga Campaign as part of #AzadiKaAmritMahotsav. Jai Hind 🇮🇳 #K…,['Ro_hit'],2022-08-19 14:35:06+00:00,1,0,
839,KhanPoras,khan,"@DALuv_e_Kashmir: Pari Mahal, #Kashmir is getting ready for #AzadiKaAmritMahotsav with #HarGharTiranga https://t.co/yljSV9lqfM",['Arshi🍁Wani☃️Kaaju🌏'],2022-08-19 14:35:05+00:00,1,0,
840,SumitSi10104717,Sumit Singh,@Varun83086413: #MadeInKashmirTiranga in the hands of children of #Saugor#MadhyaPradesh for #HarGharTiranga campaign part of #AzadiKaAmr…,['Varun'],2022-08-19 14:35:02+00:00,1,0,
841,NykbilaspurHP,NYK_BILASPUR_HP,"@NSeraikella: International Youth DAY,Swachta Pakhwada, Plantation alongwith #HarGharTiranga Campaign being organised in all blocks of S…",['Nehru Yuva Kendra Seraikella'],2022-08-19 14:35:02+00:00,1,0,
842,KhanPoras,khan,"@DALuv_e_Kashmir: #AzadiKaAmritMahotsav celebrations at Chattabal, #Srinagar on 13 Aug 2022.
#AzaadiKaAmritMahotsav2022 me
#HarGharTiran…",['Arshi🍁Wani☃️Kaaju🌏'],2022-08-19 14:35:00+00:00,1,0,
843,SumitSi10104717,Sumit Singh,@ro_hit05: #MadeInKashmirTiranga being unboxed in #pinkcity #Jaipur for #HarGharTiranga Campaign as part of #AzadiKaAmritMahotsav. Jai H…,['Ro_hit'],2022-08-19 14:34:59+00:00,1,0,
844,KhanPoras,khan,@DALuv_e_Kashmir: Beauty of #NayaKashmir is strengthen by #MadeInKashmirTiranga all over India including #Kashmir Along with #HarGharTir…,['Arshi🍁Wani☃️Kaaju🌏'],2022-08-19 14:34:58+00:00,1,0,
845,KhanPoras,khan,@DALuv_e_Kashmir: #MadeInKashmirTiranga goes across #India for #HarGharTiranga as part of #AzadiAmritMahotsav. Jai Hind #NayaKashmir whe…,['Arshi🍁Wani☃️Kaaju🌏'],2022-08-19 14:34:55+00:00,1,0,
846,SumitSi10104717,Sumit Singh,"@Shaurya121095: Received this video from #Mumbai- this is the Borivali flyover! 
The #HarGharTiranga touch is looking wonderful honestly…",['Shaurya'],2022-08-19 14:34:54+00:00,1,0,
847,KhanPoras,khan,@DALuv_e_Kashmir: #15August2022 is proud moment for #Kashmir🍁. Last component of world's tallest bridge on any river is positioned &amp; bot…,['Arshi🍁Wani☃️Kaaju🌏'],2022-08-19 14:34:52+00:00,1,0,
848,KhanPoras,khan,"@DALuv_e_Kashmir: When picture tells you a story...... Listen it with ❤️ 
#HarGharTiranga 
#azadikaamritmahotsav2022 
#NayaKashmir on #1…",['Arshi🍁Wani☃️Kaaju🌏'],2022-08-19 14:34:46+00:00,1,0,
849,RabindraRath4,Rabindra Rath,@kissfoundation: #HarGharTiranga movement was celebrated with much zeal and vigour at KISS campus. Catch a glimpse of the lively perform…,['KISS - Kalinga Institute of Social Sciences'],2022-08-19 14:34:46+00:00,1,0,
850,SumitSi10104717,Sumit Singh,@sho_rab1010: #MadeInKashmirTiranga proudly hoisted in #Gwalior#MadhyaPradesh for #HarGharTiranga    campaign as part of #AzadiKaAmrutMa…,['Sho_rab'],2022-08-19 14:34:46+00:00,1,0,
851,OmShankarSharm3,Om Shankar Sharma,"@HarGharModi_24: मेरा PM 🌷
मेरा अभिमान...🌷

#HarGharTiranga https://t.co/EgwY3Y1Ooc",['माया पंडित 📿'],2022-08-19 14:34:45+00:00,1,0,
852,SumitSi10104717,Sumit Singh,@ro_hit05: #MadeInKashmirTiranga reaches #Gurugram  #HarGharTiranga Campaign of #AzadiKaAmritMahotsav. Jai Hind 🇮🇳 https://t.co/w9RMI7AN…,['Ro_hit'],2022-08-19 14:34:43+00:00,1,0,
853,Nykuttarkashi,नेहरू युवा केंद्र उत्तरकाशी,"@Nyksindia: कर सलाम तिरंगे को जिससे हमारी शान हैं!

#harGharTiranga 
@YASMinistry @AmritMahotsav","['NYKS India', 'YAS Ministry', 'Amrit Mahotsav']",2022-08-19 14:34:42+00:00,1,0,"Uttarkashi,  उत्तराखंड "
854,NykbilaspurHP,NYK_BILASPUR_HP,"@NSeraikella: Media Coverage of YCDC, Swachta Pakhwada,Plantation alongwith #HarGharTiranga Campaign being organised in all  blocks of S…",['Nehru Yuva Kendra Seraikella'],2022-08-19 14:34:38+00:00,1,0,
855,satan_7788,Lone Wolf🇮🇳,"@OriginsOfIndia: “Leaving the Island of Ceylon and sailing westerly, you reach the subcontinent of greater India, the noblest and riches…",['Bhāratvarṣam'],2022-08-19 14:34:34+00:00,1,0,"New Delhi, India"
856,KhanPoras,khan,"@DALuv_e_Kashmir: This is our #NayaKashmir 
This is #Happiness
This is #change towards progress 
#HarGharTiranga
#azadikaamritmahotsav20…",['Arshi🍁Wani☃️Kaaju🌏'],2022-08-19 14:34:33+00:00,1,0,
857,KhanPoras,khan,"@DALuv_e_Kashmir: https://t.co/NT34LA9equ
Dr Farooq Abdulah hoisted national flag 🇮🇳 at his residence at Gupkar Road,#Kashmir. He talked…",['Arshi🍁Wani☃️Kaaju🌏'],2022-08-19 14:34:31+00:00,1,0,
858,HansrajSPatel,हंसराज पटेल,@ErAshishSPatel: आज अपने लखनऊ स्थित सरकारी आवास पर #HarGharTiranga  अभियान के तहत तिरंगा लगाते हुए । https://t.co/2ffrAmPogm,['Ashish Patel'],2022-08-19 14:34:28+00:00,1,0,"Uttar Pradesh, India"
859,KhanPoras,khan,"@DALuv_e_Kashmir: APS BB Cantt #NCC Girls contingent participated in #IndependenceDay2022 parade at Sher-e-Kashmir Stadium, #Srinagar (t…",['Arshi🍁Wani☃️Kaaju🌏'],2022-08-19 14:34:24+00:00,1,0,
860,VBhuller,VarindeR BhulleR InSaN 🚜🇮🇳,@DSSNewsUpdates: DSS volunteers are proudly commemorating the #HarGharTiranga movement and hoisting Tiranga at their places. Their parti…,['Dera Sacha Sauda'],2022-08-19 14:34:21+00:00,1,0,BhullerHeri
861,SumitSi10104717,Sumit Singh,@Abhi_Sheikh5064: A solution to #KashmirFiles &amp; #Kashmirilivesmatter is #KashmirMainHarGharTiranga. Polluted #Terrorism &amp; #Nexus will fa…,['Abhi_sheikh'],2022-08-19 14:34:20+00:00,1,0,
862,KhanPoras,khan,"@DALuv_e_Kashmir: Bright future of #Kashmir. Students of DAPP school carry out Band Display at Central Administrative Tribunal, #Srinaga…",['Arshi🍁Wani☃️Kaaju🌏'],2022-08-19 14:34:20+00:00,1,0,
863,Nykuttarkashi,नेहरू युवा केंद्र उत्तरकाशी,"@nykrudraprayag: Namami Gange, Ganga doot Training .

@cleanganganmcg
@MoJSDoWRRDGR 
@ssjoshi4
#HARGHARTIRANGA
@Nyksindia @NITKM2021 @An…","['District Youth Officer, Nyk Rudraprayag', 'Namami Gange | #IndiaFightsCorona', 'Ministry of Jal Shakti 🇮🇳 #AmritMahotsav', 'S.S.Joshi RD (I/C)', 'NYKS India', 'Nitesh Kumar Mishra']",2022-08-19 14:34:19+00:00,1,0,"Uttarkashi,  उत्तराखंड "
864,HansrajSPatel,हंसराज पटेल,@AnupriyaSPatel: मेरे आवास पर तिरंगा 🇮🇳 #HarGharTiranga https://t.co/X0wsc3TxBL,['Anupriya Patel'],2022-08-19 14:34:18+00:00,1,0,"Uttar Pradesh, India"
865,VBhuller,VarindeR BhulleR InSaN 🚜🇮🇳,"@DSSNewsUpdates: आज़ादी के 75 वर्ष पूरे होने पर व अमृत महोत्सव के उपलक्ष्य में आज डेरा सच्चा सौदा में 10,000 से अधिक तिरंगे लोगों को अप…",['Dera Sacha Sauda'],2022-08-19 14:34:18+00:00,1,0,BhullerHeri
866,KhanPoras,khan,"@DALuv_e_Kashmir: #AzaadiKaAmritMahotsav celebrations around Srinagar. Kashmir covered in colours of #Tiranga. Proud Kashmiris, Proud In…",['Arshi🍁Wani☃️Kaaju🌏'],2022-08-19 14:34:17+00:00,1,0,
867,Nykuttarkashi,नेहरू युवा केंद्र उत्तरकाशी,@Nyksindia: 'Tiranga Rally' for Har Ghar Tiranga as a part of 75 years of Azadi ka Amrit Mahotsav by Sibnarainpur Azad Club of Katigorah…,['NYKS India'],2022-08-19 14:34:04+00:00,1,0,"Uttarkashi,  उत्तराखंड "
868,VBhuller,VarindeR BhulleR InSaN 🚜🇮🇳,"@DSSNewsUpdates: Celebrate the pride of Indian tricolour!🇮🇳
#DeraSachaSauda’s volunteers enthusiastically participating in #HarGharTiran…",['Dera Sacha Sauda'],2022-08-19 14:34:04+00:00,1,0,BhullerHeri
869,Nykuttarkashi,नेहरू युवा केंद्र उत्तरकाशी,@YuvaMadhubani: नेहरू युवा केंद्र मधुबनी के युवा स्वयंसेवक रविन्द्र जी के द्वारा#AzadiKaAmritMahotsav के #HarGharTiranga कार्यक्रम के लि…,"['NEHRU YUVA KENDRA, MADHUBANI']",2022-08-19 14:34:04+00:00,1,0,"Uttarkashi,  उत्तराखंड "
870,IqooVictor,Victor_iqoo,"@firefurycorps: #AmritMahotsav

Snow Leopard Brigade celebrates #IndependenceDay at Nidder Village #Ladakh with community members

#Indi…",['@firefurycorps_IA'],2022-08-19 14:34:01+00:00,1,0,
871,KhanPoras,khan,"@DALuv_e_Kashmir: 🍁KashmiR🍁
#India Thanks @NASA
#IndiaAt75 
#HarGharTiranga 
#AzadiKaAmritMahotsav","['Arshi🍁Wani☃️Kaaju🌏', 'NASA']",2022-08-19 14:34:00+00:00,1,0,
872,VBhuller,VarindeR BhulleR InSaN 🚜🇮🇳,"@DSSNewsUpdates: Making the #AmritMahotsav memorable, #DeraSachaSauda volunteers are hoisting Tricolor at their homes and contributing t…",['Dera Sacha Sauda'],2022-08-19 14:33:57+00:00,1,0,BhullerHeri
873,KhanPoras,khan,"@DALuv_e_Kashmir: Some Celebrated #14Aug Sadly
We celebrated #15august Happily 😊 
#azadikaamritmahotsav2022 
#HarGharTiranga Lehraya",['Arshi🍁Wani☃️Kaaju🌏'],2022-08-19 14:33:52+00:00,1,0,
874,SumitSi10104717,Sumit Singh,"@ro_hit05: Azadi Ka Amrit Mahotsav celebrations at Chattabal, Srinagar on 13 Aug 2022.
#AzaadiKaAmritMahotsav 
#HarGharTiranga 
#Kashmir…",['Ro_hit'],2022-08-19 14:33:52+00:00,1,0,
875,Sriharishetty9,Sri Hari,@urstrulyMahesh: Our Tiranga.. our pride! Let's pledge to keep our tricolour flying high! #HarGharTiranga from 13th-15th August 2022!…,['Mahesh Babu'],2022-08-19 14:33:50+00:00,1,0,"Amalapuram, India"
876,VBhuller,VarindeR BhulleR InSaN 🚜🇮🇳,"@DSSNewsUpdates: Let our Tricolor fly high in the air! 🇮🇳
With pride in heart, #DeraSachaSauda volunteers are hoisting the Indian Flag a…",['Dera Sacha Sauda'],2022-08-19 14:33:49+00:00,1,0,BhullerHeri
877,SumitSi10104717,Sumit Singh,"@shubhsh53436449: Beauty of #Kashmir is strengthen by #Tiranga. Along with #HarGharTiranga, #AzadiKaAmritMahotsav is celebrated at vario…",['Himalyan_doc'],2022-08-19 14:33:45+00:00,1,0,
878,BobbiliSrinuvas,SrinuvAAs Bobbili,"@AndamanHelping: 🇮🇳#HARGHARTIRANGA 🇮🇳

SPECIAL VIDEO ON PATRIOTISM 75 YEARS OF INDEPENDENCE OF INDIA with Support of @alluarjun Army And…","['ANDAMAN HELPING HANDS, A&N ISLANDS 👐', 'Allu Arjun']",2022-08-19 14:33:45+00:00,1,0,"Srikakulam, India"
879,KhanPoras,khan,"@DALuv_e_Kashmir: Two nations born together in #1947Partition &amp; completed 75 Years.
But ....huge difference in where they stand today.
#…",['Arshi🍁Wani☃️Kaaju🌏'],2022-08-19 14:33:40+00:00,1,0,
880,NykbilaspurHP,NYK_BILASPUR_HP,@Nyksindia: नेहरू युवा केंद्र राजसमंद के निर्देशन पर स्वामी विवेकानंद युवा मंडल एवं स्वच्छ केलवा स्वतंत्रता दिवस आजादी के अमृत महोत्सव प…,['NYKS India'],2022-08-19 14:33:39+00:00,1,0,
881,SumitSi10104717,Sumit Singh,"@Varun83086413: Kashmiri Tiranga reaches Pune, unfurled at Dnyanganga English Medium School.
#Harghartiranga 
#MadeinKashmirTiranga http…",['Varun'],2022-08-19 14:33:38+00:00,1,0,
882,KhanPoras,khan,"@DALuv_e_Kashmir: Each inch of #Kashmir had shadow of 🇮🇳 on #15Aug during #AzadiKaAmritMahotsav with #HarGharTiranga 
#MadeInKashmirTira…",['Arshi🍁Wani☃️Kaaju🌏'],2022-08-19 14:33:37+00:00,1,0,
883,KhanPoras,khan,"@DALuv_e_Kashmir: Thank You #kuwait 
#AzadiKaAmritMahotsav &amp;
#HarGharTiranga @Kuwait","['Arshi🍁Wani☃️Kaaju🌏', 'دولة الكويت']",2022-08-19 14:33:35+00:00,1,0,
884,NykbilaspurHP,NYK_BILASPUR_HP,"@YuvaKathua: Nehru Yuva kendra kathua 
#harghartiranga 
@Nyksindia https://t.co/6U1iaR8Gyw","['Nehru Yuva Kendra kathua', 'NYKS India']",2022-08-19 14:33:29+00:00,1,0,
885,NykbilaspurHP,NYK_BILASPUR_HP,"@NSeraikella: Quit India Movement Day, Swachta Pakhwada,Plantation alongwith #HarGharTiranga Campaign being organised in all blocks of S…",['Nehru Yuva Kendra Seraikella'],2022-08-19 14:33:26+00:00,1,0,
886,AditiRa1502,Aditi Rana,@UnaNYKHP: 🇮🇳YCDC Compaign and plantation along with Har ghar tiranga🇮🇳 campaign was organised by NYK Una Bangana Volunteers  in Village…,['Nehru Yuva Kendra Una'],2022-08-19 14:33:10+00:00,1,0,Una Himachal Pradesh
887,Nykuttarkashi,नेहरू युवा केंद्र उत्तरकाशी,"@nykrudraprayag: Namami Gange, Ganga doot Training .

@cleanganganmcg
@MoJSDoWRRDGR 
@ssjoshi4
#HARGHARTIRANGA
@Nyksindia @NITKM2021 @An…","['District Youth Officer, Nyk Rudraprayag', 'Namami Gange | #IndiaFightsCorona', 'Ministry of Jal Shakti 🇮🇳 #AmritMahotsav', 'S.S.Joshi RD (I/C)', 'NYKS India', 'Nitesh Kumar Mishra']",2022-08-19 14:33:10+00:00,1,0,"Uttarkashi,  उत्तराखंड "
888,Rajashthaniboy,JAI KISSAN,"@DevprakasMeena: दिल दिया है जान भी देंगे.. ए वतन तेरे लिए...

ITBP के कांस्टेबल अशोक कुमार की बांसुरी से निकली ये धुन आपको जरुर पसंद आए…",['Dev Prakash Meena'],2022-08-19 14:33:03+00:00,1,0,India
889,Nykuttarkashi,नेहरू युवा केंद्र उत्तरकाशी,"@KoraputNyk: #HarGharTiranga campaign by NYV of Jeypore block, Koraput.
मिलकर आजादी अमृत महोत्सव
मनायेंगे,देश को अपने श्रेष्ठ बनायेंगे।…",['NYK Koraput'],2022-08-19 14:33:01+00:00,1,0,"Uttarkashi,  उत्तराखंड "
890,ChaltiInsan,Chalti Insan,"@DSSNewsUpdates: आज़ादी के 75 वर्ष पूरे होने पर व अमृत महोत्सव के उपलक्ष्य में आज डेरा सच्चा सौदा में 10,000 से अधिक तिरंगे लोगों को अप…",['Dera Sacha Sauda'],2022-08-19 14:32:54+00:00,1,0,
891,AditiRa1502,Aditi Rana,"@UnaNYKHP: Media Coverage 😇🇮🇳
#YCDC #75Years  #HarGharTiranga #JaiHind #AmritMahotsav #Cleanindia #Covid-19
#saveplant #plant #environme…",['Nehru Yuva Kendra Una'],2022-08-19 14:32:53+00:00,1,0,Una Himachal Pradesh
892,Nykuttarkashi,नेहरू युवा केंद्र उत्तरकाशी,"@NamamiGangeMrt: Excellent Tiranga Rally conducted by @KolhapurNyks under the #HarGharTiranga campaign...
Through this rally volunteers…","['Namami Gange Meerut #HarGharTiranga🇮🇳🇮🇳', 'NYKS KOLHAPUR']",2022-08-19 14:32:52+00:00,1,0,"Uttarkashi,  उत्तराखंड "
893,SumitSi10104717,Sumit Singh,"@ro_hit05: Aan Desh Ki, Shaan Desh Ki, Is Desh Ki Hum Santaan Hain. Teen Rang Se Ranga Tiranga, Apni Bas Yeh Pehchaan Hai. #MadeInKashmi…",['Ro_hit'],2022-08-19 14:32:51+00:00,1,0,
894,AditiRa1502,Aditi Rana,@UnaNYKHP: नेहरू युवा केंद्र ऊना के सौजन्य से  हर घर तिरंगा अभियान को आगे बढ़ाते हुए ग्राम  पंचायत  बदवाना व जोड़बड़ में   20 महिलाओं…,['Nehru Yuva Kendra Una'],2022-08-19 14:32:44+00:00,1,0,Una Himachal Pradesh
895,Nykuttarkashi,नेहरू युवा केंद्र उत्तरकाशी,@ReemaGange: गंगा घाट में #GangaDoot #Spearhead द्वारा जिला परियोजना अधिकारी के नेतृत्व में हुगली जिला मे #HarGharTiranga कार्यक्रम किया…,"['Reema Samanta D.P.O NYKS Namami Gange- Hooghly,W.B']",2022-08-19 14:32:43+00:00,1,0,"Uttarkashi,  उत्तराखंड "
896,SumitSi10104717,Sumit Singh,@HarsimarKang: #Beautiful Nishat #Garden #Srinagar_Kashmir beauty further enhanced by #Tiranga on eve of #AzadiKaAmritMahotsav #HarGharT…,['harsimar singh kang'],2022-08-19 14:32:41+00:00,1,0,
897,AditiRa1502,Aditi Rana,@UnaNYKHP: YCDC program along with Har ghar tiranga campaign was organised by EX NYV  Shubam with the coordination of Youth Clubs Member…,['Nehru Yuva Kendra Una'],2022-08-19 14:32:37+00:00,1,0,Una Himachal Pradesh
898,Nykuttarkashi,नेहरू युवा केंद्र उत्तरकाशी,@Nyksindia: नेहरू युवा केंद्र संगठन के हर घर तिरंगा अभियान बैनर तले 251 फिट राष्ट्रीय ध्वज के साथ शुक्रवार को प्रातः 11:00 बजे तिरंगा रै…,['NYKS India'],2022-08-19 14:32:33+00:00,1,0,"Uttarkashi,  उत्तराखंड "
899,SumitSi10104717,Sumit Singh,"@sho_rab1010: Beauty of #Kashmir is strengthen by #Tiranga. Along with #HarGharTiranga, #AzadiKaAmritMahotsav is celebrated at various p…",['Sho_rab'],2022-08-19 14:32:30+00:00,1,0,
900,ibadatinsan,Ibadat Kaur Insan,@DSSNewsUpdates: DSS volunteers are proudly commemorating the #HarGharTiranga movement and hoisting Tiranga at their places. Their parti…,['Dera Sacha Sauda'],2022-08-19 14:32:29+00:00,1,0,
901,SumitSi10104717,Sumit Singh,"@DALuv_e_Kashmir: When picture tells you a story...... Listen it with ❤️ 
#HarGharTiranga 
#azadikaamritmahotsav2022 
#NayaKashmir on #1…",['Arshi🍁Wani☃️Kaaju🌏'],2022-08-19 14:32:27+00:00,1,0,
902,ibadatinsan,Ibadat Kaur Insan,"@DSSNewsUpdates: आज़ादी के 75 वर्ष पूरे होने पर व अमृत महोत्सव के उपलक्ष्य में आज डेरा सच्चा सौदा में 10,000 से अधिक तिरंगे लोगों को अप…",['Dera Sacha Sauda'],2022-08-19 14:32:25+00:00,1,0,
903,AditiRa1502,Aditi Rana,"@UnaNYKHP: Media Coverage 😇🇮🇳🇮🇳🇮🇳
#YCDC #75Years  #HarGharTiranga #JaiHind #AmritMahotsav #Cleanindia #Covid-19
#saveplant #plant #envir…",['Nehru Yuva Kendra Una'],2022-08-19 14:32:22+00:00,1,0,Una Himachal Pradesh
904,Keshav_kr82,Keshav Kumar,@BJP4Karnataka: ಸ್ವಾತಂತ್ರ್ಯದ ಅಮೃತ ಮಹೋತ್ಸವಕ್ಕೆ ದೇಶವ್ಯಾಪಿಯಾಗಿ ಮನೆಮನೆಗಳಲ್ಲಿ ಹಾರಾಡಿದ ರಾಷ್ಟ್ರಧ್ವಜವು ಅಂತರಿಕ್ಷದಲ್ಲೂ ಕಂಗೊಳಿಸಿದೆ. ಉಪಗ್ರಹದ ಜೊತೆಗೆ…,['BJP Karnataka'],2022-08-19 14:32:22+00:00,1,0,
905,JunedTanwar4,Juned Tanwar,"@firozpathan_l: *पॉपुलर फ्रंट #झालरापाटन के द्वारा आयोजित आजादी के 75 वर्ष पूर्ण होने पर सेव दा रिपब्लिक 
(#Save_The_Republic) तिरंगा रै…",['Firozpathan (lala)'],2022-08-19 14:32:19+00:00,1,0,
906,SumitSi10104717,Sumit Singh,"@DALuv_e_Kashmir: This is our #NayaKashmir 
This is #Happiness
This is #change towards progress 
#HarGharTiranga
#azadikaamritmahotsav20…",['Arshi🍁Wani☃️Kaaju🌏'],2022-08-19 14:32:19+00:00,1,0,
907,SumitSi10104717,Sumit Singh,"@Shaurya121095: #KashmirMainHarGharTiranga has truly blessed the UT ❣️
Wishing everyone a very Happy #IndependenceDay2022 Lots of love f…",['Shaurya'],2022-08-19 14:32:15+00:00,1,0,
908,Rimpy52560953,Rimpy,@preet0987: #harghartiranga 🇮🇳🇮🇳 https://t.co/TI02JZGctV,['Amarpreet Insan'],2022-08-19 14:32:14+00:00,1,0,
909,AditiRa1502,Aditi Rana,"@UnaNYKHP: 🇮🇳नेहरू युवा केन्द्र ऊना की ओर से सुधा मॉडल सीनियर सेकेंडरी स्कूल अम्ब में आजादी का अमृत महोत्सव ,हर घर तिरंगा 🇮🇳और स्वच्छता…",['Nehru Yuva Kendra Una'],2022-08-19 14:32:13+00:00,1,0,Una Himachal Pradesh
910,AditiRa1502,Aditi Rana,@UnaNYKHP: 🇮🇳  NYV Gagret Block HemRajat organised Plantation along with Har ghar tiranga🇮🇳 campaign  in different Villages and spread a…,['Nehru Yuva Kendra Una'],2022-08-19 14:32:05+00:00,1,0,Una Himachal Pradesh
911,ibadatinsan,Ibadat Kaur Insan,"@DSSNewsUpdates: Celebrate the pride of Indian tricolour!🇮🇳
#DeraSachaSauda’s volunteers enthusiastically participating in #HarGharTiran…",['Dera Sacha Sauda'],2022-08-19 14:32:02+00:00,1,0,
912,Nykuttarkashi,नेहरू युवा केंद्र उत्तरकाशी,"@YuvaGurdaspur: #HarGharTiranga
#NYKGurdaspur @Nyksindia
@nyksPunjabCHD @NITKM2021 @ianuragthakur https://t.co/cq4E31Xpto","['NEHRU YUVA KENDRA GURDASPUR', 'NYKS India', 'NYKS PUNJAB & CHANDIGARH', 'Nitesh Kumar Mishra', 'Anurag Thakur']",2022-08-19 14:32:02+00:00,1,0,"Uttarkashi,  उत्तराखंड "
913,SumitSi10104717,Sumit Singh,"@At_ul_inkashmir: #AzaadiKaAmritMahotsav celebrations around Srinagar. Kashmir covered in colours of #Tiranga. Proud Kashmiris, Proud In…",['At_UL in kashmir'],2022-08-19 14:32:01+00:00,1,0,
914,AditiRa1502,Aditi Rana,@UnaNYKHP: 🇮🇳NYK Una के माध्यम से हर घर तिरंगा 🇮🇳हर घर झंडा🇮🇳 कार्यक्रम को मनाते हुए आज ग्राम पंचायत मुल्लू दी फलिया  नजदीक  जोड़बड़ मे…,['Nehru Yuva Kendra Una'],2022-08-19 14:31:57+00:00,1,0,Una Himachal Pradesh
915,NykbilaspurHP,NYK_BILASPUR_HP,@Nyksindia: 'Tiranga Rally' for Har Ghar Tiranga as a part of 75 years of Azadi ka Amrit Mahotsav by Sibnarainpur Azad Club of Katigorah…,['NYKS India'],2022-08-19 14:31:56+00:00,1,0,
916,ibadatinsan,Ibadat Kaur Insan,"@DSSNewsUpdates: Making the #AmritMahotsav memorable, #DeraSachaSauda volunteers are hoisting Tricolor at their homes and contributing t…",['Dera Sacha Sauda'],2022-08-19 14:31:55+00:00,1,0,
917,AditiRa1502,Aditi Rana,"@UnaNYKHP: #HarGharTiranga

@ianuragthakur
@YASMinistry
@sanjayjavin
@NITKM2021
@nyksindia
@NyksProgramme https://t.co/OhqdqQLuCn","['Nehru Yuva Kendra Una', 'Anurag Thakur', 'YAS Ministry', 'Sanjay Kumar', 'Nitesh Kumar Mishra', 'NYKS India', 'Director Programme NYKS']",2022-08-19 14:31:49+00:00,1,0,Una Himachal Pradesh
918,nutanbazar1,Nutanbazar Police Station,"@gomati_police: Be a part of ""Har Ghar Tiranga"" Celebrations. 
Gomati District Police.
#HarGharTiranga  
#AzadiKaAmritMahotsav
@tripurap…",['Gomati District Police'],2022-08-19 14:31:49+00:00,1,0,
919,Nykuttarkashi,नेहरू युवा केंद्र उत्तरकाशी,"@NSeraikella: YCDC, Swachta Pakhwada, Plantation alongwith #HarGharTiranga Campaign being organised in all  blocks of Seraikella Jharkha…",['Nehru Yuva Kendra Seraikella'],2022-08-19 14:31:46+00:00,1,0,"Uttarkashi,  उत्तराखंड "
920,KolagariAnand,Anand Kolagari,"@urstrulyMahesh: One nation.. One emotion.. One identity! Celebrating 75 years of Independence! 🇮🇳

#ProudIndian #HarGharTiranga @AmritM…",['Mahesh Babu'],2022-08-19 14:31:43+00:00,1,0,
921,Balli98493065,Baljeet Singh,"@RadioChinarFM: #Kashmir Celebrating #75th Independence Day.. 

#HarGharTiranga #kashmirvalley #Sopore #Baramulla #Srinagar https://t.co…",['Radio Chinar 90.4 FM | Har Dil Ki Dhadkan'],2022-08-19 14:31:41+00:00,1,0,
922,_narasimha_k,Narasimha kaanugala,@PawanKalyan: Our Tricolour National Flag has always been an integral part of JanaSena’s campaigns and struggle for peoples issues. I sa…,['Pawan Kalyan'],2022-08-19 14:31:40+00:00,1,0,"Hyderabad, India"
923,AditiRa1502,Aditi Rana,"@UnaNYKHP: #HarGharTiranga 
#SwachhBharat #swachhtaabbhiyan 
NYK UNA volunteers in action for nation cause
@ianuragthakur
@YASMinistry
@…","['Nehru Yuva Kendra Una', 'Anurag Thakur', 'YAS Ministry']",2022-08-19 14:31:39+00:00,1,0,Una Himachal Pradesh
924,KhanPoras,khan,@Varun83086413: #MadeInKashmirTiranga being unboxed in #Kolkata for #HarGharTiranga Campaign as part of #AzadiKaAmritMahotsav. Jai Hind…,['Varun'],2022-08-19 14:31:28+00:00,1,0,
925,AditiRa1502,Aditi Rana,"@UnaNYKHP: Media coverage.
Theme based activities on #HarGharTiranga  and #SWATCHHTAABHIYAN   in UNA district  by NYK volunteers
*Tag th…",['Nehru Yuva Kendra Una'],2022-08-19 14:31:27+00:00,1,0,Una Himachal Pradesh
926,SUNEESHSR2,SUNEESH S R,"@UV_Creations: May the Indian Tricolor always fly high. Warm wishes on the grand occasion of 75th Independence Day🇮🇳

#HappyIndependence…",['UV Creations'],2022-08-19 14:31:25+00:00,1,0,
927,KhanPoras,khan,@AsimKhanTweets: Goosebumps! Visuals of #HarGharTiranga campaign from Shopian South Kashmir which used to be hotbed for Pakistan-sponsor…,['Asim Khan 🇮🇳'],2022-08-19 14:31:24+00:00,1,0,
928,ibadatinsan,Ibadat Kaur Insan,"@DSSNewsUpdates: Let our Tricolor fly high in the air! 🇮🇳
With pride in heart, #DeraSachaSauda volunteers are hoisting the Indian Flag a…",['Dera Sacha Sauda'],2022-08-19 14:31:23+00:00,1,0,
929,KhanPoras,khan,@kamranalimir: Students of GBMS  Rangil singing National Anthem as part of #HarGharTiranga campaign &amp; #AzadiKaAmritMahotsav to celebrate…,['Kamran Ali Mir'],2022-08-19 14:31:21+00:00,1,0,
930,_narasimha_k,Narasimha kaanugala,"@PawanKalyan: In every ‘JanaSena’ meeting we all take pride in holding our ‘Tricolour flag’.
#HarGharTiranga
@AmritMahotsav https://t.co…","['Pawan Kalyan', 'Amrit Mahotsav']",2022-08-19 14:31:17+00:00,1,0,"Hyderabad, India"
931,AditiRa1502,Aditi Rana,@UnaNYKHP: 🇮🇳  NYV Gagret Block HemRajat organised Plantation along with Har ghar tiranga🇮🇳 campaign  in Govt senior secondary school ka…,['Nehru Yuva Kendra Una'],2022-08-19 14:31:12+00:00,1,0,Una Himachal Pradesh
932,KhanPoras,khan,@World_is_1_home: #HarGharTiranga https://t.co/su3T5UwXOF,['Dobi_Manoj@Torchbearer'],2022-08-19 14:31:11+00:00,1,0,
